id,date,Jersey,total_ima,ima_high_avg,ima_high_total,ima_medium_total,ima_low_total,ima_per_min,ima_accel_high,ima_acel_medium,ima_acel_low,ima_decel_high,ima_decel_medium,ima_decel_low,average_duration,total_player_load,average_player_load,peak_player_load,player_load_per_minute,total_jumps,jumps_avg,jumps_per_minute,high_intensity_jumps,med_intesnity_jumps,low_intensity_jumps,rhie_bout_recovery_max,rhie_bout_recovery_min,rhie_bout_recovery_mean,rhie_effort_duration_max,rhie_effort_duration_min,rhie_effort_duration_max,rhie_effort_per_bout,rhie_effort_per_bout_max,rhie_effort_recovery_min,rhie_effort_recovery_mean,rhie_total_bouts,rhie_efforts_per_bout_min
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/18/2017,12,520,34,34,105,381,3,5,11,37,11,46,118,0:13:05,602,46,6,4,134,134,1,23,64,47,1279,0,317,0:00:00,0:00:00,0,4,9,0,2,19,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/19/2017,12,435,32,32,83,320,5,10,8,43,9,20,63,0:17:04,360,72,5,4,25,25,0,9,8,8,454,0,195,0:00:00,0:00:00,0,4,5,0,1,14,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/20/2017,12,701,59,59,135,507,5,6,19,48,31,37,109,0:07:32,619,36,3,5,130,130,1,33,74,23,750,0,153,0:00:00,0:00:00,0,4,10,0,2,26,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/21/2017,12,730,28,56,128,546,4,12,27,64,16,38,156,0:13:12,727,52,6,4,161,81,1,25,109,27,1557,0,232,0:00:00,0:00:00,0,5,15,0,1,24,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/23/2017,12,757,100,100,146,511,5,17,26,86,29,39,109,0:12:04,702,59,6,5,107,107,1,44,45,18,930,0,110,0:00:00,0:00:00,0,5,20,0,1,43,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/24/2017,12,757,65,65,137,555,5,9,16,66,26,49,113,0:11:59,730,61,6,5,145,145,1,41,89,15,338,0,111,0:00:00,0:00:00,0,5,9,0,2,30,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/25/2017,12,638,18,35,103,500,3,7,16,48,11,51,145,0:13:19,702,41,5,3,236,118,1,23,200,13,1750,0,319,0:00:00,0:00:00,0,4,7,0,1,16,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/27/2017,12,1056,95,95,239,722,7,8,26,82,36,82,174,0:11:23,781,60,4,5,116,116,1,56,33,27,605,0,107,0:00:00,0:00:00,0,5,11,0,1,49,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/28/2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0:10:24,675,48,0,5,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/1/2017,12,226,8,8,31,187,1,3,4,18,3,13,81,0:13:13,362,28,4,2,111,111,1,15,95,1,1101,0,810,0:00:00,0:00:00,0,4,4,0,1,3,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/3/2017,12,711,67,67,139,505,5,6,15,65,27,38,122,0:09:37,588,42,4,4,60,60,0,16,23,21,674,0,176,0:00:00,0:00:00,0,5,12,0,2,25,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/4/2017,12,671,47,47,137,487,6,5,8,53,15,51,139,0:07:53,596,40,4,5,152,152,1,29,114,9,739,0,152,0:00:00,0:00:00,0,4,11,0,1,20,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/5/2017,12,304,19,19,53,232,2,1,4,28,11,17,96,0:13:07,458,35,6,3,121,121,1,16,87,18,952,0,489,0:00:00,0:00:00,0,6,7,0,3,6,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/7/2017,12,466,57,57,91,318,3,13,6,24,19,31,77,2:30:00,427,427,4,3,81,81,1,24,45,12,619,24,108,0:00:00,0:00:00,0,5,11,0,2,26,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/8/2017,12,704,52,52,158,494,6,5,12,54,24,76,121,0:07:08,647,38,5,5,175,175,1,35,119,21,622,0,165,0:00:00,0:00:00,0,5,12,0,2,21,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/9/2017,12,596,24,48,106,442,3,11,21,55,11,35,103,0:10:54,574,34,6,3,70,35,0,19,46,5,941,0,238,0:00:00,0:00:00,0,4,11,0,2,21,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/10/2017,12,411,40,40,61,310,3,9,3,48,18,23,85,0:10:24,469,39,7,4,60,60,0,33,21,6,1158,0,231,0:00:00,0:00:00,0,6,12,0,3,9,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/11/2017,12,297,22,22,53,222,3,5,4,25,8,16,44,0:08:59,338,28,4,3,46,46,0,18,22,6,1054,0,171,0:00:00,0:00:00,0,5,12,0,1,9,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/13/2017,12,405,35,35,65,305,3,5,6,40,10,31,73,0:18:42,414,59,4,3,77,77,1,12,55,10,289,0,157,0:00:00,0:00:00,0,5,9,0,2,12,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/14/2017,12,1,1,1,0,0,0,0,0,0,1,0,0,0:11:16,15,1,2,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/15/2017,12,309,21,21,53,235,3,4,7,22,10,17,49,0:09:24,371,34,4,4,42,42,0,5,15,22,513,0,252,0:00:00,0:00:00,0,4,9,0,0,8,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/16/2017,12,311,18,18,44,249,2,3,9,45,4,12,77,0:10:39,381,32,6,3,61,61,0,16,37,8,752,0,258,0:00:00,0:00:00,0,5,8,0,1,8,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/17/2017,12,496,36,36,96,364,5,1,4,27,13,39,94,0:13:04,406,58,3,4,150,150,2,39,73,38,663,0,163,0:00:00,0:00:00,0,5,11,0,3,15,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/18/2017,12,356,28,28,50,278,2,8,4,42,7,19,88,0:12:16,470,36,6,3,69,69,0,33,32,4,821,0,213,0:00:00,0:00:00,0,4,10,0,3,14,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/17/2017,12,513,39,39,134,340,10,2,11,36,24,59,79,0:50:00,341,341,4,7,168,168,3,82,68,18,261,21,68,0:00:00,0:00:00,0,7,30,0,3,30,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/18/2017,12,564,41,41,150,373,4,11,37,74,17,54,75,2:35:50,363,363,4,2,136,136,1,83,33,20,2849,21,209,0:00:00,0:00:00,0,8,17,0,3,23,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/20/2017,12,462,46,46,102,314,4,9,6,36,12,33,78,1:55:03,372,372,4,3,119,119,1,66,36,17,1589,21,157,0:00:00,0:00:00,0,5,18,0,2,32,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/24/2017,12,564,58,58,105,401,4,13,18,46,23,35,96,2:29:08,459,459,4,3,131,131,1,51,54,26,4587,23,247,0:00:00,0:00:00,0,6,16,0,4,28,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/25/2017,12,537,38,38,124,375,3,4,14,55,15,50,118,2:33:32,404,404,4,3,159,159,1,50,73,36,1193,22,168,0:00:00,0:00:00,0,8,34,0,3,19,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/27/2017,12,580,72,72,140,368,7,5,21,57,36,52,89,1:20:36,402,402,5,5,147,147,2,59,62,26,584,21,113,0:00:00,0:00:00,0,6,18,0,1,32,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/1/2017,12,656,81,81,129,446,1,14,26,86,28,42,95,7:59:34,498,498,5,1,147,147,0,53,73,21,19418,32,1026,0:00:00,0:00:00,0,4,12,0,3,23,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/2/2017,12,611,65,65,151,395,4,7,19,59,21,63,76,2:53:14,475,475,7,3,136,136,1,30,99,7,2382,22,412,0:00:00,0:00:00,0,4,7,0,4,11,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/4/2017,12,618,61,61,129,428,6,7,20,62,18,44,107,1:36:46,427,427,6,4,79,79,1,38,20,21,1803,47,328,0:00:00,0:00:00,0,4,6,0,4,9,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/8/2017,12,525,28,28,99,398,6,3,15,58,14,51,82,1:22:13,457,457,5,6,139,139,2,32,89,18,1871,28,221,0:00:00,0:00:00,0,6,14,0,4,16,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/9/2017,12,685,70,70,136,479,4,9,15,65,31,42,72,3:07:25,436,436,5,2,115,115,1,42,47,26,2144,21,161,0:00:00,0:00:00,0,5,10,0,2,37,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/11/2017,12,19,2,2,4,13,0,0,0,3,1,1,0,6:35:18,18,18,2,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/15/2017,12,542,58,58,109,375,1,8,10,44,22,45,91,8:57:21,414,414,6,1,100,100,0,45,39,16,20464,21,688,0:00:00,0:00:00,0,5,14,0,2,35,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/16/2017,12,534,84,84,122,328,4,12,17,45,26,35,50,2:27:54,458,458,7,3,96,96,1,37,30,29,1409,21,107,0:00:00,0:00:00,0,6,19,0,2,34,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/18/2017,12,580,47,47,125,408,2,7,26,60,20,35,82,5:01:19,442,442,5,1,55,55,0,16,19,20,13017,29,790,0:00:00,0:00:00,0,5,10,0,3,20,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/22/2017,12,407,25,25,99,283,3,1,4,17,18,50,81,2:35:23,445,445,4,3,160,160,1,59,83,18,1096,25,227,0:00:00,0:00:00,0,5,11,0,5,19,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/23/2017,12,435,52,52,115,268,3,4,10,37,34,70,71,2:19:58,384,384,5,3,178,178,1,52,104,22,719,21,108,0:00:00,0:00:00,0,5,10,0,2,34,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/25/2017,12,377,34,34,65,278,3,12,10,45,8,27,69,1:49:36,454,454,4,4,83,83,1,31,41,11,1814,39,348,0:00:00,0:00:00,0,4,15,0,2,17,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/20/2017,12,671,51,51,131,489,5,7,18,55,17,48,122,0:09:58,642,49,7,5,190,190,1,32,116,42,227,0,98,0:00:00,0:00:00,0,4,9,0,2,21,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/22/2017,12,378,32,32,66,280,4,7,8,29,8,23,72,0:12:42,423,53,5,4,111,111,1,13,60,38,669,0,165,0:00:00,0:00:00,0,4,6,0,2,18,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/26/2017,12,681,66,66,149,466,6,12,11,58,17,44,119,0:12:25,513,57,10,5,117,117,1,26,57,34,271,0,93,0:00:00,0:00:00,0,4,8,0,1,33,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/27/2017,12,682,59,59,146,477,6,8,20,46,17,45,115,0:13:26,598,66,6,5,172,172,1,25,123,24,867,0,192,0:00:00,0:00:00,0,6,23,0,2,24,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/29/2017,12,627,62,62,133,432,5,8,18,53,17,36,121,0:17:26,561,80,7,5,75,75,1,19,41,15,487,0,117,0:00:00,0:00:00,0,4,7,0,2,28,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/30/2017,12,507,58,58,91,358,5,13,10,39,20,25,86,0:13:35,398,57,4,4,203,203,2,16,86,101,496,0,136,0:00:00,0:00:00,0,5,15,0,1,22,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/6/2017,12,354,42,42,79,233,3,6,7,28,18,30,56,0:13:53,328,36,8,3,71,71,1,36,26,9,327,0,187,0:00:00,0:00:00,0,7,17,0,6,6,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/11/2017,12,473,58,58,113,302,6,12,9,27,19,45,79,0:09:23,314,39,4,4,46,46,1,22,10,14,622,0,229,0:00:00,0:00:00,0,4,7,0,2,10,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/17/2017,12,767,74,74,147,546,6,15,16,68,20,42,124,0:13:23,569,57,7,4,89,89,1,37,27,25,873,0,236,0:00:00,0:00:00,0,3,6,0,4,14,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/18/2017,12,740,75,75,141,524,5,10,9,52,25,48,126,0:21:13,566,81,5,4,121,121,1,28,61,32,670,0,244,0:00:00,0:00:00,0,4,5,0,3,10,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/24/2017,12,707,61,61,141,505,6,10,14,59,14,46,116,0:10:56,513,47,5,4,50,50,0,16,12,22,697,0,364,0:00:00,0:00:00,0,3,4,0,2,5,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/25/2017,12,625,48,48,129,448,4,5,10,22,22,45,139,0:13:19,553,50,4,4,139,139,1,11,38,90,702,0,441,0:00:00,0:00:00,0,4,6,0,1,4,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/15/2017,12,759,75,75,160,524,5,12,14,42,23,60,113,0:13:51,654,59,6,4,137,137,1,26,33,78,634,0,325,0:00:00,0:00:00,0,3,4,0,1,6,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/19/2017,12,350,31,31,68,251,4,3,8,32,7,29,45,0:08:28,347,35,5,4,28,28,0,9,10,9,399,0,262,0:00:00,0:00:00,0,6,9,0,1,7,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/20/2017,12,645,75,75,143,427,6,9,11,53,28,47,96,0:09:07,517,43,5,5,123,123,1,48,60,15,501,0,179,0:00:00,0:00:00,0,4,10,0,4,17,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/25/2017,12,583,91,91,158,334,5,9,10,31,36,59,76,0:23:21,482,96,4,4,61,61,1,29,20,12,945,25,124,0:00:00,0:00:00,0,5,19,0,2,44,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/26/2017,12,685,84,84,161,440,4,17,21,59,27,50,112,3:14:47,521,521,7,3,62,62,0,15,26,21,2943,50,926,0:00:00,0:00:00,0,5,9,0,5,10,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/29/2017,12,898,80,80,188,630,5,12,22,82,27,52,109,0:13:32,731,56,7,4,55,55,0,15,19,21,859,0,350,0:00:00,0:00:00,0,3,5,0,1,11,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/30/2017,12,856,85,85,170,601,4,14,14,91,26,55,125,0:15:03,732,56,4,4,107,107,1,16,22,69,1187,0,390,0:00:00,0:00:00,0,3,4,0,1,8,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/2/2017,12,983,113,113,194,676,6,21,33,97,38,47,140,0:15:05,815,74,5,5,83,83,0,21,34,28,483,0,302,0:00:00,0:00:00,0,4,5,0,1,9,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/3/2017,12,941,84,84,206,651,7,12,22,61,33,73,147,0:12:29,758,69,5,6,159,159,1,31,82,46,1094,0,339,0:00:00,0:00:00,0,4,8,0,4,14,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/5/2017,12,843,91,91,164,588,7,11,13,69,39,66,117,0:09:34,590,45,5,5,72,72,1,11,32,29,947,0,256,0:00:00,0:00:00,0,4,6,0,1,13,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/6/2017,12,1200,133,133,266,801,7,22,43,112,40,101,205,0:17:36,799,80,5,5,116,116,1,36,47,33,1377,0,294,0:00:00,0:00:00,0,4,6,0,3,21,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/9/2017,12,1071,87,87,174,810,6,16,14,88,24,68,193,0:14:55,759,63,5,4,76,76,0,8,38,30,1025,0,480,0:00:00,0:00:00,0,4,6,0,1,6,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/24/2017,12,120,0,0,10,110,2,0,1,9,0,4,38,0:58:53,417,417,4,7,32,32,1,32,0,0,404,53,172,0:00:00,0:00:00,0,10,13,0,4,3,9
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/25/2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0:26:40,804,134,0,5,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/26/2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0:14:12,396,57,0,4,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/27/2017,12,600,49,49,119,432,4,8,16,46,23,41,117,0:13:00,602,55,4,4,66,66,0,16,34,16,630,0,437,0:00:00,0:00:00,0,4,5,0,1,4,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/30/2017,12,807,88,88,190,529,6,9,34,79,38,57,127,0:11:12,633,53,6,5,107,107,1,25,55,27,444,0,225,0:00:00,0:00:00,0,3,4,0,1,10,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/31/2017,12,776,59,59,149,568,5,4,14,61,26,42,133,0:15:58,626,63,4,4,107,107,1,5,41,61,643,0,294,0:00:00,0:00:00,0,3,3,0,4,5,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/1/2017,12,1124,101,101,188,835,6,10,21,90,45,70,166,0:20:11,822,82,4,4,115,115,1,26,62,27,990,0,242,0:00:00,0:00:00,0,5,13,0,1,7,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/2/2017,12,499,49,49,89,361,6,9,11,54,17,25,87,0:08:37,392,44,5,5,37,37,0,15,12,10,416,0,228,0:00:00,0:00:00,0,3,4,0,1,5,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/3/2017,12,663,84,84,154,425,5,11,14,59,29,53,102,0:11:47,503,46,7,4,125,125,1,24,73,28,710,0,267,0:00:00,0:00:00,0,4,8,0,2,12,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/4/2017,12,754,87,87,154,513,5,11,11,56,45,58,111,0:18:01,731,81,4,5,203,203,1,22,130,51,480,0,262,0:00:00,0:00:00,0,4,6,0,1,7,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/7/2017,12,1164,139,139,241,784,7,25,27,88,52,68,172,0:10:39,829,55,6,5,120,120,1,18,85,17,763,0,310,0:00:00,0:00:00,0,4,6,0,2,15,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/8/2017,12,962,83,83,167,712,6,16,24,67,37,51,163,0:13:52,746,68,4,5,147,147,1,35,67,45,773,0,211,0:00:00,0:00:00,0,5,8,0,3,8,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/9/2017,12,639,64,64,117,458,5,9,14,52,19,32,100,0:12:18,608,55,6,4,102,102,1,5,66,31,1143,0,512,0:00:00,0:00:00,0,5,9,0,1,4,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/10/2017,12,618,38,38,123,457,3,9,14,59,12,51,121,0:13:49,671,52,5,4,132,132,1,14,68,50,668,0,231,0:00:00,0:00:00,0,3,5,0,2,7,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/11/2017,12,686,99,99,134,453,6,11,10,47,38,34,97,0:16:38,568,81,6,5,64,64,1,8,13,43,542,0,187,0:00:00,0:00:00,0,6,17,0,3,10,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/12/2017,12,681,41,41,122,518,4,7,18,60,13,40,106,0:12:54,597,46,5,4,126,126,1,15,87,24,416,0,400,0:00:00,0:00:00,0,3,3,0,0,2,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/13/2017,12,331,12,12,66,253,2,0,8,42,5,36,73,0:11:58,429,33,4,3,133,133,1,18,69,46,1304,0,826,0:00:00,0:00:00,0,3,3,0,0,2,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/14/2017,12,217,24,24,68,125,8,0,6,10,3,15,30,0:28:39,215,215,3,8,53,53,2,19,7,27,607,31,235,0:00:00,0:00:00,0,6,10,0,4,6,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/15/2017,12,1,0,0,0,1,0,0,0,1,0,0,0,0:34:41,2,2,2,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/16/2017,12,486,52,52,112,322,8,4,8,25,17,26,67,0:12:57,355,71,4,5,30,30,0,2,5,23,812,0,341,0:00:00,0:00:00,0,4,5,0,2,6,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/17/2017,12,536,33,33,91,412,4,3,10,34,20,35,87,0:13:28,500,50,4,4,63,63,0,19,26,18,629,0,279,0:00:00,0:00:00,0,5,10,0,5,4,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/18/2017,12,190,14,14,25,151,2,4,7,17,4,8,49,0:10:46,275,25,4,2,38,38,0,10,21,7,1216,0,470,0:00:00,0:00:00,0,3,3,0,1,3,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/19/2017,12,258,19,19,33,206,2,2,1,36,7,11,47,0:11:44,298,27,5,2,39,39,0,15,21,3,427,0,256,0:00:00,0:00:00,0,4,4,0,0,2,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/21/2017,12,1386,118,118,270,998,5,16,38,102,36,74,217,0:19:03,1128,81,9,4,279,279,1,32,150,97,2768,0,429,0:00:00,0:00:00,0,4,7,0,3,14,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/22/2017,12,894,84,84,154,656,6,9,17,57,27,51,140,0:26:34,708,118,5,4,134,134,1,10,37,87,661,0,259,0:00:00,0:00:00,0,3,5,0,1,8,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/23/2017,12,791,63,63,140,588,5,8,16,54,25,41,120,0:14:27,642,58,6,4,79,79,0,8,38,33,961,0,474,0:00:00,0:00:00,0,4,5,0,1,7,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/24/2017,12,846,39,77,146,623,4,13,11,81,30,63,158,0:10:53,779,43,6,4,155,78,1,39,86,30,1443,0,290,0:00:00,0:00:00,0,5,11,0,2,11,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/26/2017,12,1049,59,59,196,794,6,6,27,92,19,64,188,0:15:53,772,70,4,4,82,82,0,8,36,38,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/27/2017,12,743,49,49,143,551,4,3,19,43,20,50,117,0:18:41,742,74,4,4,173,173,1,6,66,101,466,0,242,0:00:00,0:00:00,0,3,4,0,1,3,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/28/2017,12,532,17,34,68,430,3,7,4,52,14,27,156,0:11:42,673,40,5,3,223,112,1,19,150,54,131,0,96,0:00:00,0:00:00,0,5,6,0,0,2,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/29/2017,12,394,28,28,103,263,4,3,16,43,14,20,48,0:22:38,451,113,5,5,38,38,0,5,15,18,1171,0,732,0:00:00,0:00:00,0,4,5,0,0,3,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/30/2017,12,758,63,63,151,544,4,8,16,54,32,36,101,0:14:07,681,52,4,4,67,67,0,14,30,23,1993,0,626,0:00:00,0:00:00,0,4,6,0,3,8,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/1/2017,12,482,34,34,91,357,3,7,15,47,10,33,126,0:13:07,566,40,5,3,127,127,1,22,76,29,1382,0,522,0:00:00,0:00:00,0,3,4,0,0,6,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/2/2017,12,248,23,23,47,178,5,3,8,27,7,12,51,0:24:48,305,152,5,6,46,46,1,23,17,6,1080,0,350,0:00:00,0:00:00,0,4,7,0,5,4,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/3/2017,12,724,61,61,131,532,4,14,18,76,21,52,136,0:12:58,630,48,6,4,124,124,1,25,74,25,1587,0,586,0:00:00,0:00:00,0,4,6,0,1,8,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/8/2017,12,706,68,68,130,508,6,6,13,50,29,30,116,0:20:28,635,106,4,5,113,113,1,11,87,15,1968,0,701,0:00:00,0:00:00,0,5,8,0,1,6,4
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/10/2017,12,546,32,32,102,412,4,5,12,43,12,32,100,0:13:24,534,53,4,4,101,101,1,26,50,25,780,0,296,0:00:00,0:00:00,0,4,7,0,2,5,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/11/2017,12,387,9,17,61,309,4,1,6,21,7,31,61,0:15:23,325,46,3,3,54,27,1,8,41,5,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/12/2017,12,986,107,107,205,674,7,17,26,73,33,55,145,0:13:02,850,77,9,6,186,186,1,38,105,43,627,0,182,0:00:00,0:00:00,0,4,8,0,2,23,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/13/2017,12,457,28,28,96,333,6,3,9,27,11,31,69,0:09:29,405,51,4,5,58,58,1,8,31,19,259,0,142,0:00:00,0:00:00,0,3,3,0,4,2,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/14/2017,12,963,32,64,165,734,3,13,14,84,14,55,220,0:34:48,966,121,5,3,240,120,1,25,172,43,10231,0,1271,0:00:00,0:00:00,0,3,5,0,4,10,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/16/2017,12,747,60,60,138,549,3,11,23,83,23,40,145,4:29:03,734,734,7,3,216,216,1,17,163,36,5873,72,1594,0:00:00,0:00:00,0,4,5,0,5,9,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/18/2017,12,988,106,106,194,688,7,19,28,88,42,60,148,0:12:30,741,67,7,5,151,151,1,31,62,58,536,0,161,0:00:00,0:00:00,0,4,7,0,3,19,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/19/2017,12,843,71,71,171,601,5,6,27,87,30,57,135,0:12:44,742,57,5,4,151,151,1,17,100,34,359,0,231,0:00:00,0:00:00,0,5,6,0,0,3,4
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/20/2017,12,270,29,29,53,188,1,2,7,16,18,18,53,4:43:42,198,198,5,1,58,58,0,19,32,7,11714,32,2074,0:00:00,0:00:00,0,4,6,0,3,6,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/21/2017,12,625,52,52,111,462,4,7,18,55,20,26,95,0:18:03,574,72,4,4,70,70,0,4,41,25,1207,0,1027,0:00:00,0:00:00,0,3,4,0,1,3,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/22/2017,12,464,28,28,99,337,4,4,13,36,5,32,79,0:09:41,465,36,7,4,77,77,1,16,35,26,204,0,126,0:00:00,0:00:00,0,3,3,0,0,2,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/26/2017,12,666,67,67,144,455,4,19,22,55,13,35,100,2:43:37,766,766,7,5,122,122,1,27,68,27,3250,84,1008,0:00:00,0:00:00,0,4,10,0,3,9,3
