id,date,jersey,total_jumps,jumps_avg,jumps_per_minute,high_intensity_jumps,med_intesnity_jumps,low_intensity_jumps
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/16/16,12,84,84,0.85954,19,40,25
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/17/16,12,262,131,1.10085,79,141,42
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/19/16,12,159,159,1.3405,57,62,40
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/20/16,12,146,146,0.87952,31,76,39
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/21/16,12,166,166,1.45426,88,62,16
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/22/16,12,135,135,0.75843,34,77,24
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/25/16,12,170,170,1.11397,80,70,20
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/26/16,12,244,122,1.55568,54,158,32
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/27/16,12,143,143,0.79006,26,88,29
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/28/16,12,179,179,1.4327,75,96,8
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/29/16,12,67,67,0.5566,24,23,20
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/30/16,12,142,142,2.19581,15,96,31
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/1/17,12,65,65,0.6819,16,27,22
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/2/17,12,147,147,0.87223,56,54,37
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/3/17,12,110,110,0.72022,41,48,21
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/4/17,12,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/5/17,12,117,117,0.72222,10,63,44
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/7/17,12,253,126.5,1.52359,55,132,66
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/8/17,12,109,109,0.66061,17,46,46
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/10/17,12,76,76,0.71279,30,26,20
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/11/17,12,94,94,0.64405,26,50,18
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/12/17,12,267,133.5,1.15719,63,136,68
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/13/17,12,113,113,2.14122,33,77,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/14/17,12,129,129,1.03307,18,94,17
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/15/17,12,111,55.5,0.48548,36,46,29
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/17/17,12,105,105,0.81581,31,65,9
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/18/17,12,94,94,0.6441,29,52,13
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/20/17,12,130,130,0.78271,19,94,17
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/21/17,12,113,113,0.81105,14,70,29
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/22/17,12,67,67,0.38728,17,22,28
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/24/17,12,152,152,1.09176,42,85,25
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/25/17,12,188,188,1.25569,21,140,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/26/17,12,179,179,1.0113,30,123,26
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/28/17,12,183,183,1.37949,34,122,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/30/17,12,150,150,2.4001,25,111,14
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/31/17,12,177,177,1.36825,20,129,28
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/1/17,12,261,261,1.50984,55,166,40
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/3/17,12,106,106,1.13355,63,29,14
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/4/17,12,135,135,1.02789,45,72,18
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/5/17,12,140,140,1.37049,14,105,21
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/6/17,12,147,147,1.03876,36,92,19
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/8/17,12,65,65,1.12242,27,27,11
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/10/17,12,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/11/17,12,179,179,1.44226,42,106,31
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/12/17,12,187,187,1.19872,25,85,77
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/13/17,12,110,110,1.68992,49,54,7
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/14/17,12,136,136,0.83656,27,85,24
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/15/17,12,139,139,0.7809,33,57,49
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/16/17,12,52,52,0.73117,23,14,15
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/17/17,12,73,73,0.50566,19,35,19
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/18/17,12,134,134,0.78747,23,64,47
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/19/17,12,25,25,0.29295,9,8,8
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/20/17,12,130,130,1.01299,33,74,23
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/21/17,12,161,80.5,0.87027,25,109,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/23/17,12,107,107,0.73819,44,45,18
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/24/17,12,145,145,1.00716,41,89,15
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/25/17,12,236,118,1.04233,23,200,13
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/27/17,12,116,116,0.78294,56,33,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/28/17,12,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/1/17,12,111,111,0.64535,15,95,1
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/3/17,12,60,60,0.44554,16,23,21
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/4/17,12,152,152,1.28538,29,114,9
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/5/17,12,121,121,0.70919,16,87,18
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/7/17,12,81,81,0.54,24,45,12
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/8/17,12,175,175,1.44035,35,119,21
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/9/17,12,70,35,0.37729,19,46,5
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/10/17,12,60,60,0.48,33,21,6
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/11/17,12,46,46,0.42593,18,22,6
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/13/17,12,77,77,0.58779,12,55,10
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/14/17,12,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/15/17,12,42,42,0.4058,5,15,22
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/16/17,12,61,61,0.47656,16,37,8
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/17/17,12,150,150,1.63936,39,73,38
0c25034b-847c-44f5-b0cd-6a419ddd47ce,3/18/17,12,69,69,0.4326,33,32,4
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/17/17,12,168,168,3.36,82,68,18
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/18/17,12,136,136,0.87273,83,33,20
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/20/17,12,119,119,1.03433,66,36,17
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/24/17,12,131,131,0.87841,51,54,26
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/25/17,12,159,159,1.03561,50,73,36
0c25034b-847c-44f5-b0cd-6a419ddd47ce,4/27/17,12,147,147,1.82382,59,62,26
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/1/17,12,147,147,0.30653,53,73,21
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/2/17,12,136,136,0.78507,30,99,7
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/4/17,12,79,79,0.8164,38,20,21
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/8/17,12,139,139,1.69065,32,89,18
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/9/17,12,115,115,0.61361,42,47,26
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/11/17,12,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/15/17,12,100,100,0.1861,45,39,16
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/16/17,12,96,96,0.64909,37,30,29
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/18/17,12,55,55,0.18253,16,19,20
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/22/17,12,160,160,1.02971,59,83,18
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/23/17,12,178,178,1.27173,52,104,22
0c25034b-847c-44f5-b0cd-6a419ddd47ce,5/25/17,12,83,83,0.7573,31,41,11
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/20/17,12,190,190,1.46565,32,116,42
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/22/17,12,111,111,1.0921,13,60,38
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/26/17,12,117,117,1.04606,26,57,34
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/27/17,12,172,172,1.42207,25,123,24
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/29/17,12,75,75,0.61421,19,41,15
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/30/17,12,203,203,2.13328,16,86,101
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/6/17,12,71,71,0.56818,36,26,9
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/11/17,12,46,46,0.61215,22,10,14
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/17/17,12,89,89,0.66467,37,27,25
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/18/17,12,121,121,0.81455,28,61,32
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/24/17,12,50,50,0.4155,16,12,22
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/25/17,12,139,139,0.94795,11,38,90
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/15/17,12,137,137,0.89833,26,33,78
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/19/17,12,28,28,0.33069,9,10,9
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/20/17,12,123,123,1.12363,48,60,15
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/25/17,12,61,61,0.5224,29,20,12
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/26/17,12,62,62,0.3183,15,26,21
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/29/17,12,55,55,0.31227,15,19,21
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/30/17,12,107,107,0.54679,16,22,69
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/2/17,12,83,83,0.49989,21,34,28
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/3/17,12,159,159,1.15683,31,82,46
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/5/17,12,72,72,0.57796,11,32,29
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/6/17,12,116,116,0.65907,36,47,33
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/9/17,12,76,76,0.42427,8,38,30
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/24/17,12,32,32,0.54341,32,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/25/17,12,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/26/17,12,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/27/17,12,66,66,0.46141,16,34,16
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/30/17,12,107,107,0.79508,25,55,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/31/17,12,107,107,0.66962,5,41,61
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/1/17,12,115,115,0.56956,26,62,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/2/17,12,37,37,0.47648,15,12,10
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/3/17,12,125,125,0.96374,24,73,28
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/4/17,12,203,203,1.25092,22,130,51
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/7/17,12,120,120,0.75061,18,85,17
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/8/17,12,147,147,0.96304,35,67,45
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/9/17,12,102,102,0.75294,5,66,31
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/10/17,12,132,132,0.73408,14,68,50
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/11/17,12,64,64,0.54955,8,13,43
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/12/17,12,126,126,0.75114,15,87,24
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/13/17,12,133,133,0.85384,18,69,46
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/14/17,12,53,53,1.84948,19,7,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/15/17,12,0,0,0,0,0,0
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/16/17,12,30,30,0.46314,2,5,23
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/17/17,12,63,63,0.46745,19,26,18
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/18/17,12,38,38,0.32077,10,21,7
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/19/17,12,39,39,0.30197,15,21,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/21/17,12,279,279,1.04605,32,150,97
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/22/17,12,134,134,0.84033,10,37,87
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/23/17,12,79,79,0.49653,8,38,33
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/24/17,12,155,77.5,0.79066,39,86,30
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/26/17,12,82,82,0.46905,8,36,38
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/27/17,12,173,173,0.92538,6,66,101
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/28/17,12,223,111.5,1.12042,19,150,54
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/29/17,12,38,38,0.41955,5,15,18
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/30/17,12,67,67,0.36507,14,30,23
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/1/17,12,127,127,0.69078,22,76,29
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/2/17,12,46,46,0.92742,23,17,6
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/3/17,12,124,124,0.73525,25,74,25
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/8/17,12,113,113,0.91953,11,87,15
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/10/17,12,101,101,0.75287,26,50,25
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/11/17,12,54,27,0.50116,8,41,5
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/12/17,12,186,186,1.29737,38,105,43
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/13/17,12,58,58,0.76352,8,31,19
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/14/17,12,240,120,0.86201,25,172,43
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/16/17,12,216,216,0.80282,17,163,36
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/18/17,12,151,151,1.09732,31,62,58
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/19/17,12,151,151,0.91119,17,100,34
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/20/17,12,58,58,0.20444,19,32,7
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/21/17,12,70,70,0.48445,4,41,25
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/22/17,12,77,77,0.61087,16,35,26
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/26/17,12,122,122,0.74565,27,68,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/28/17,12,157,157,0.93327,29,87,41
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/29/17,12,89,89,0.59592,16,47,26
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/30/17,12,139,139,0.81805,17,75,47
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/1/18,12,102,102,0.53888,2,52,48
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/2/18,12,224,112,0.9066,23,155,46
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/5/18,12,333,166.5,1.52474,36,215,82
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/7/18,12,102,102,0.72763,31,29,42
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/10/18,12,140,140,0.72853,16,100,24
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/12/18,12,241,241,1.69382,49,126,66
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/13/18,12,340,170,2.01422,38,203,99
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/16/18,12,147,147,0.81378,24,86,37
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/17/18,12,113,113,0.67242,4,97,12
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/18/18,12,36,36,0.51598,13,14,9
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/19/18,12,82,82,0.4668,14,43,25
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/20/18,12,25,25,0.66578,0,13,12
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/22/18,12,102,102,0.67289,17,55,30
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/23/18,12,189,189,0.78434,9,158,22
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/27/18,12,153,153,0.93233,28,71,54
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/28/18,12,146,146,1.25668,8,42,96
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/29/18,12,79,79,0.51713,8,64,7
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/30/18,12,57,57,0.50298,23,17,17
0c25034b-847c-44f5-b0cd-6a419ddd47ce,1/31/18,12,83,83,0.68579,15,48,20
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/1/18,12,327,163.5,1.43369,46,206,75
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/3/18,12,109,109,0.91702,33,46,30
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/4/18,12,120,120,0.76674,52,41,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/6/18,12,85,85,0.54244,7,62,16
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/8/18,12,146,146,0.59734,47,53,46
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/9/18,12,102,102,2.01495,26,49,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/10/18,12,150,150,0.95057,12,118,20
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/12/18,12,155,155,1.17427,18,60,77
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/13/18,12,381,190.5,1.25273,39,256,86
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/17/18,12,155,155,0.87637,20,108,27
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/19/18,12,167,167,1.03673,22,120,25
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/20/18,12,9,9,0.12072,0,0,9
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/21/18,12,64,64,1.2782,25,14,25
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/22/18,12,100,100,0.62716,7,77,16
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/24/18,12,98,98,0.75282,31,28,39
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/25/18,12,201,201,0.86838,20,116,65
0c25034b-847c-44f5-b0cd-6a419ddd47ce,2/28/18,12,118,118,0.96307,27,63,28
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/14/16,20,145,145,1.1479,22,77,46
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/15/16,20,37,37,0.4285,9,11,17
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/17/16,20,69,69,0.497,29,25,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/18/16,20,75,75,0.60224,9,32,34
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/21/16,20,85,85,0.78455,27,27,31
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/25/16,20,39,39,0.76186,12,15,12
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/26/16,20,55,55,0.415,29,19,7
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/27/16,20,110,110,0.4224,32,39,39
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/29/16,20,141,141,0.98441,29,100,12
dcc452c9-253d-4427-8f11-6fc89cfcd197,1/31/16,20,94,94,0.62764,21,31,42
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/2/16,20,121,121,0.46428,20,61,40
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/7/16,20,112,112,0.80056,17,54,41
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/8/16,20,99,99,0.90494,16,61,22
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/9/16,20,72,72,0.56279,4,49,19
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/12/16,20,106,106,0.50778,31,48,27
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/15/16,20,101,101,0.54447,32,36,33
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/16/16,20,106,106,0.90111,27,61,18
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/19/16,20,114,114,0.78234,27,38,49
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/20/16,20,105,105,0.87118,19,58,28
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/24/16,20,47,47,0.63599,5,31,11
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/25/16,20,66,66,0.88737,20,36,10
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/26/16,20,162,162,1.11354,45,76,41
dcc452c9-253d-4427-8f11-6fc89cfcd197,2/29/16,20,77,77,0.67666,24,28,25
dcc452c9-253d-4427-8f11-6fc89cfcd197,3/1/16,20,135,135,1.16148,25,85,25
dcc452c9-253d-4427-8f11-6fc89cfcd197,3/2/16,20,176,176,0.89476,49,105,22
dcc452c9-253d-4427-8f11-6fc89cfcd197,3/3/16,20,104,104,1.53561,9,63,32
dcc452c9-253d-4427-8f11-6fc89cfcd197,3/5/16,20,71,71,0.79277,23,36,12
dcc452c9-253d-4427-8f11-6fc89cfcd197,3/8/16,20,69,69,0.35276,12,34,23
dcc452c9-253d-4427-8f11-6fc89cfcd197,3/9/16,20,59,59,0.55744,13,33,13
dcc452c9-253d-4427-8f11-6fc89cfcd197,5/24/16,20,95,95,1.42573,52,37,6
dcc452c9-253d-4427-8f11-6fc89cfcd197,5/25/16,20,138,138,1.87713,36,79,23
dcc452c9-253d-4427-8f11-6fc89cfcd197,5/26/16,20,139,139,1.96515,47,77,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,6/21/16,20,70,70,0.46901,27,16,27
dcc452c9-253d-4427-8f11-6fc89cfcd197,6/23/16,20,70,70,0.61756,23,21,26
dcc452c9-253d-4427-8f11-6fc89cfcd197,6/24/16,20,74,74,0.33851,18,32,24
dcc452c9-253d-4427-8f11-6fc89cfcd197,6/27/16,20,62,62,0.5275,13,26,23
dcc452c9-253d-4427-8f11-6fc89cfcd197,6/29/16,20,86,86,0.8755,20,22,44
dcc452c9-253d-4427-8f11-6fc89cfcd197,6/30/16,20,56,56,0.64747,17,23,16
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/5/16,20,85,85,0.69701,33,28,24
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/6/16,20,81,81,1.00622,16,51,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/11/16,20,84,84,0.80214,24,46,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/12/16,20,77,77,0.79428,20,30,27
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/13/16,20,66,66,1.09566,17,29,20
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/18/16,20,77,77,0.81533,26,25,26
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/19/16,20,44,44,0.45322,12,16,16
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/20/16,20,49,49,0.68348,9,31,9
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/25/16,20,69,69,0.62899,27,22,20
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/26/16,20,68,68,0.96013,12,25,31
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/27/16,20,52,52,0.53979,14,23,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/28/16,20,72,72,0.6946,27,30,15
dcc452c9-253d-4427-8f11-6fc89cfcd197,7/29/16,20,95,95,0.88742,24,57,14
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/15/16,20,70,70,0.69233,23,21,26
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/16/16,20,31,31,0.2503,12,12,7
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/17/16,20,63,63,0.57519,15,16,32
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/19/16,20,57,57,0.17106,15,25,17
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/20/16,20,47,47,0.39882,7,14,26
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/22/16,20,89,89,0.75992,18,31,40
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/24/16,20,99,99,1.02671,27,53,19
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/26/16,20,106,106,0.90326,24,44,38
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/28/16,20,73,73,0.80153,30,16,27
dcc452c9-253d-4427-8f11-6fc89cfcd197,9/30/16,20,398,199,1.09536,82,194,122
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/1/16,20,0,0,0,0,0,0
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/3/16,20,122,122,0.92041,25,68,29
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/4/16,20,141,141,0.89794,26,88,27
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/6/16,20,158,158,1.0546,34,88,36
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/7/16,20,74,74,0.63516,23,32,19
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/10/16,20,139,139,0.86832,19,70,50
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/11/16,20,160,160,1.19485,44,92,24
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/12/16,20,108,108,0.79053,27,64,17
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/14/16,20,149,149,0.78057,37,64,48
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/15/16,20,104,104,0.95279,17,57,30
dcc452c9-253d-4427-8f11-6fc89cfcd197,10/17/16,20,147,147,1.22019,29,32,86
