id,date,total_player_load
2af37014-378f-4f0b-a1f4-111cd6c2d419,7/25/17,587.38076
2af37014-378f-4f0b-a1f4-111cd6c2d419,9/15/17,556.23298
2af37014-378f-4f0b-a1f4-111cd6c2d419,9/19/17,405.20373
2af37014-378f-4f0b-a1f4-111cd6c2d419,9/20/17,363.54702
2af37014-378f-4f0b-a1f4-111cd6c2d419,9/25/17,468
2af37014-378f-4f0b-a1f4-111cd6c2d419,9/27/17,580
2af37014-378f-4f0b-a1f4-111cd6c2d419,9/29/17,786
2af37014-378f-4f0b-a1f4-111cd6c2d419,9/30/17,803
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/2/17,830.99586
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/3/17,805.57103
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/5/17,604
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/6/17,813
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/9/17,822.5907
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/10/17,714.94655
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/12/17,784.85574
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/13/17,671
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/16/17,571.7988
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/17/17,765.79865
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/18/17,554.19272
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/21/17,491.77049
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/23/17,644.88663
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/24/17,621.45165
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/25/17,670.69976
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/26/17,477.22683
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/27/17,475.87294
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/30/17,593.69358
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/31/17,610.62269
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/1/17,612.4924
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/4/17,657.73658
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/7/17,770.84851
