id,date,total_player_load
bc83f44d-fdf4-42a7-a23b-565de107bb9c,5/24/16,490.09831
bc83f44d-fdf4-42a7-a23b-565de107bb9c,5/25/16,380.66454
bc83f44d-fdf4-42a7-a23b-565de107bb9c,5/26/16,396.81415
bc83f44d-fdf4-42a7-a23b-565de107bb9c,6/21/16,636.16827
bc83f44d-fdf4-42a7-a23b-565de107bb9c,6/23/16,533.57646
bc83f44d-fdf4-42a7-a23b-565de107bb9c,6/24/16,566.88661
bc83f44d-fdf4-42a7-a23b-565de107bb9c,6/27/16,634.82447
bc83f44d-fdf4-42a7-a23b-565de107bb9c,6/29/16,543.27127
bc83f44d-fdf4-42a7-a23b-565de107bb9c,6/30/16,546.06803
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/5/16,654.59048
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/11/16,529.58107
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/12/16,561.69644
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/13/16,290.20498
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/18/16,570.02041
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/19/16,489.40977
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/20/16,339.46323
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/25/16,641.72238
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/26/16,417.15159
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/27/16,538.90355
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/28/16,694.72344
bc83f44d-fdf4-42a7-a23b-565de107bb9c,7/29/16,605.3213
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/15/16,526.22511
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/16/16,569.09033
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/17/16,564.39804
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/19/16,615.29834
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/20/16,598.36143
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/22/16,649.79188
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/24/16,509.81339
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/26/16,657.83076
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/28/16,590.49742
bc83f44d-fdf4-42a7-a23b-565de107bb9c,9/30/16,940.21556
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/1/16,765.47194
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/3/16,803.00859
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/4/16,333.35956
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/10/16,647.77781
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/12/16,451.67696
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/14/16,954.92521
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/15/16,874.40017
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/17/16,692.0766
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/18/16,745.57029
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/20/16,816.83462
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/21/16,791.80269
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/22/16,773.86705
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/24/16,1783.86654
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/25/16,813.76138
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/27/16,701.73582
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/28/16,696.99006
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/29/16,991.73659
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/31/16,713.77241
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/1/16,719.32383
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/2/16,893.67367
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/3/16,667.19572
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/4/16,858.89193
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/7/16,845.81453
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/8/16,765.45917
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/9/16,820.84754
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/10/16,685.71031
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/11/16,910.80902
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/12/16,11.70621
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/13/16,654.07458
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/14/16,1035.95336
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/15/16,473.38205
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/16/16,1219.16879
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/19/16,650.37159
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/20/16,738.7359
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/21/16,789.79753
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/22/16,940.86602
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/24/16,655.6517
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/25/16,1017.68763
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/27/16,822.6563
