id,date,total_player_load
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/18/17,473.14694
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/24/17,551.8902
6f8b7570-63e2-499a-85ac-e3cf1bd56022,7/25/17,405.92152
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/15/17,517.40327
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/19/17,294.32765
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/20/17,450.86261
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/25/17,397.38176
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/26/17,2.2256
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/27/17,406.68233
6f8b7570-63e2-499a-85ac-e3cf1bd56022,9/30/17,692.38491
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/2/17,675.31448
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/3/17,777.54299
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/5/17,539.94221
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/6/17,624.85571
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/9/17,717.55746
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/10/17,723.10703
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/12/17,812.11602
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/13/17,611.26146
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/16/17,575.76899
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/17/17,729.52016
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/18/17,457.5024
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/21/17,374.61568
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/23/17,620.10105
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/24/17,524.78935
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/25/17,461.23959
6f8b7570-63e2-499a-85ac-e3cf1bd56022,10/26/17,196.19583
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/3/17,364.93871
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/4/17,145.64405
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/7/17,248.69967
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/11/17,1.48869
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/16/17,368.15732
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/17/17,475.38212
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/18/17,509.73591
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/19/17,533.97818
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/21/17,421.58593
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/22/17,610.78381
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/23/17,523.01709
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/24/17,820.21663
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/26/17,654.50801
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/27/17,590.58576
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/28/17,937.23817
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/29/17,165.66316
6f8b7570-63e2-499a-85ac-e3cf1bd56022,11/30/17,595.42055
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/1/17,761.92223
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/3/17,491.31233
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/6/17,676.75377
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/9/17,625.56576
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/10/17,566.07421
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/11/17,1042.96382
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/13/17,360.14965
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/14/17,1010.57011
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/16/17,650.69727
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/18/17,652.46467
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/19/17,654.04394
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/20/17,698.14178
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/21/17,508.95589
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/22/17,541.42634
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/26/17,721.74664
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/27/17,843.45854
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/28/17,814.00153
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/29/17,507.73808
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/30/17,527.92578
6f8b7570-63e2-499a-85ac-e3cf1bd56022,12/31/17,176.61685
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/1/18,595.78807
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/2/18,638.96011
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/5/18,601.408
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/7/18,750.00401
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/8/18,572.56825
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/10/18,779.33391
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/12/18,675.40787
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/13/18,704.85517
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/16/18,587.83613
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/17/18,282.18224
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/22/18,602.08099
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/23/18,836.01868
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/26/18,687.49891
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/27/18,483.76741
